section_id,section_name,section_text,char_count,present,report_id
3248,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
06:00
0
drilling -- casing
ok
Continued R/U for running 20"" CSG. Installed FAC tool, R/U CSG tong, dressed PS-30 slips, installed protector guides on tensioner and centralizer deck.
06:00
07:00
0
drilling -- casing
ok
Continued rigging up for running 20"" casing.
07:00
07:45
0
drilling -- casing
ok
Troubleshoot problem w/casing tong
07:45
08:15
0
drilling -- casing
ok
Held pre-job meeting prior to run 20"" CSG.
08:15
10:00
12
drilling -- casing
ok
Pick up 20"" shoe, intermediate and float, and thread locked same.
10:00
11:00
12
drilling -- casing
ok
Removed CSG guide on Odfjell spider elevator due to ID being 9mm to small.
11:00
11:45
36
drilling -- casing
ok
RIH with 20"" CSG F/12m T/36m
11:45
12:00
36
drilling -- casing
ok
Held tool box meeting, re-installed modified CSG guide to elevators.
12:00
12:15
52
drilling -- casing
ok
Continued RIH F/36m T/52M
12:15
12:45
52
drilling -- casing
ok
PRS not operational - ET calibrated PRS.
12:45
17:15
214
drilling -- casing
ok
Continued RIH w/20"" casing F/52m T/151m. Filled every joint w/sw. Had ROV to guide 20"" CSG shoe into 30"" conductor, continued running 20"" casing to 214m.
17:15
17:45
214
drilling -- casing
ok
Replaced two sheared bolts to the make up and break out function on the piston latch of the 20"" CSG tong.
17:45
19:00
249
drilling -- casing
ok
Continued RIH F/ 214m T/ 249m. Engaged FAC tool into 20"" casing and pumped 27m³ 1.4 SG mud, 1667 lpm, 27 bars.
19:00
19:30
249
drilling -- casing
ok
Held tool box meeting with night shift for running 20"" CSG. Released FAC tool.
19:30
00:00
460
drilling -- casing
ok
RIH with 20"" CSG. F/249m T/460m. Filled every jnt with rest of 20m³ 1.40 SG mud, continued with SW. Had tight spot at 419m set down 6 MT, Engaged FAC tool an
d lubricated through obstruction at 419m.",1931,True,650
3249,equipment_failure,,0,False,650
3250,drilling_fluid,"Sample Time
01:00
15:00
20:00
Sample Point
Reserve pit
Reserve pit
Reserve pit
Sample Depth mMD
1369
1369
1369
Fluid Type
Spud Mud
Spud Mud
Spud Mud
Fluid Density (g/cm3)
1.4
1.4
1.4
Funnel Visc (s)
90
110
95
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
-999.99
-999.99
-999.99
Yield point (Pa)
-999.99
-999.99
-999.99
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",645,True,650
3251,summary_activities_24h,"RIH w/ 20"" CSG F/812m T/1203m. R/D 20"" CSG handling equipment and R/U 5½"" HWDP handling equipment. P/U and ran in w/ 18 3/4"" Subsea well head and positioned same below the celler deck for attaching of the DCI frame.",248,True,651
3252,summary_planned_24h,"Complete attaching DCI frame to 18 3/4"" Subsea well head. RIH and land of 18 3/4"" Subsea well head. Prepare and cement 20"" CSG. Release R/T from 18 3/4"" Subsea well head, pull out of the water and rack back same. Prepare for
running HP riser.",285,True,651
3253,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
06:00
812
drilling -- casing
ok
Continued RIH with 20"" CSG. F/460m T/812m.
06:00
07:00
838
drilling -- casing
ok
Continued RIH w/ 20"" CSG F/812m T/838m
07:00
07:15
838
drilling -- casing
ok
Due to incorrect torque, broke CSG jnt out and inspected threads. Meanwhile held tool box meeting with day shift.
07:15
10:15
1045
drilling -- casing
ok
Continued RIH w/ 20"" CSG F/838m T/1045m. Tight spot F/923m T/937m, set off 7 - 10 MT and washed through. Started investigating problems with casing tong
load sensor.
10:15
12:45
1045
drilling -- casing
ok
Unable to make up CSG properly, investigated CSG tong, found fault in load censor and in software. Laid out two jnt w/ overtorqued threads, Replaced same w/ jnt
s from deck
12:45
13:45
1083
drilling -- casing
ok
Continued RIH w/ 20"" CSG F/1045m T/1083m
13:45
15:45
1095
drilling -- casing
ok
At 1083m met obstruction. Worked casing down w/ 1200 - 200 lpm and 5 - 50 MT to 1095m.
15:45
18:15
1120
drilling -- casing
ok
Continued to wash CSG down F/1095m T/1106m. Hit obstruction at 1106m washed down from 1106m to 1120m.
18:15
20:15
1203
drilling -- casing
ok
RIH w/ 20"" CSG F/ 1120m T/1203m.
20:15
23:00
1203
drilling -- casing
ok
Removed 20"" CSG automatic slips and installed manuel 20"" CSG slips. Modified automatic slips to 5½"" DP slips. Removed 20"" CSG elevator, bails and FAC tool. In
stalled bails and 5½"" DP elevator.
23:00
23:15
1203
drilling -- casing
ok
Held tool box meeting prior to pick up and run in w/ 18 3/4"" Subsea well head.
23:15
00:00
1203
drilling -- casing
ok
Picked up 18 3/4"" Subsea well head, attempted to make up same, had problems getting 18 3/4"" Subsea well head vertical without the possibility of damaging the thr
eads.",1850,True,651
3254,equipment_failure,"Start time
Start time
Depth mMD
Depth mMD
Depth mTVD
Depth mTVD
Sub Equip - Syst Class
Sub Equip - Syst Class
Operation Downtime (min)
Operation Downtime (min)
Equipment Repaired
Equipment Repaired
Remark
Remark
00:00
0
well control equ syst -- diverter
0
00:00
Lifting bolt for diverter broke.
00:00
12
pipe handling equ syst -- elevator
0
00:00
-
00:00
214
pipe handling equ syst -- other
0
00:00
-
00:00
36
pipe handling equ syst -- elevator
0
00:00
-
00:00
52
pipe handling equ syst -- other
0
00:00
-
00:00
0
pipe handling equ syst -- drill floor tube handl syst
0
00:00
-",607,True,651
3255,drilling_fluid,"Sample Time
01:00
10:00
22:00
Sample Point
Reserve pit
Reserve pit
Reserve pit
Sample Depth mMD
1369
1369
1369
Fluid Type
Spud Mud
HPWBM
HPWBM
Fluid Density (g/cm3)
1.4
1.34
1.35
Funnel Visc (s)
90
-999.99
-999.99
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
-999.99
-999.99
-999.99
Yield point (Pa)
-999.99
-999.99
-999.99
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",650,True,651
3256,summary_activities_24h,"Attached DCI frame to 18 3/4"" Subsea well head. Ran in and landed off 18 3/4"" Subsea well head. Took overpull of 25 MT. 20"" CSG shoe at 1357m. Cemented 20"" CSG 238.5 m³ 1.56 SG lead slury and 20 m³ tail. Bumped plug at 9370
stks. Released CART and pulled out of water w/ CART.",311,True,652
3257,summary_planned_24h,"LD/ 26"" BHA, and 20"" CSG equipment. Prepared for running HPDR and run same.",116,True,652
3258,operations,"Start time
Start time
End time
End time
End Depth mMD
End Depth mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
00:45
1203
drilling -- casing
ok
Broke out 18 3/4"" Subsea well head and inspected threads. Postioned 18 3/4"" Subsea well head vertical and made up same.
00:45
01:15
1203
drilling -- casing
ok
Orientated DCI inlet on 18 3/4"" Subsea well head, within 90º - 45º to port side pointing east.
01:15
02:00
1222
drilling -- casing
ok
Removed RT bushing ran 18 3/4"" Subsea well head below RT. Installed bushing and 5½"" slips. Landed 18 3/4"" Subsea well head.
02:00
03:15
1222
drilling -- casing
ok
R/D 20"" CSG tong. Re-established Iron roughneck.
03:15
03:30
1222
drilling -- casing
ok
Held tool box meeting prior to run in with the 18 3/4"" Subsea well head on 5½"" HWDP.
03:30
05:00
1246
drilling -- casing
ok
Ran in with 20"" CSG and 18 3/4"" Subsea well head. Positioned DCI inlet on 18 3/4"" Subsea well head below celler deck.
05:00
05:15
1246
drilling -- casing
ok
Held tool box meeting prior to make up DCI frame on to 18 3/4"" Subsea well head.
05:15
06:00
1246
drilling -- casing
ok
Started to attach DCI frame on to 18 3/4"" Subsea well head.
06:00
09:00
1246
drilling -- casing
ok
Attached DCI frame to 18 3/4"" Subsea well head, had to re-align DCI inlet. Installed check sub.
09:00
10:45
1246
drilling -- casing
ok
Picked up CSG string 0.5m weigth 250 MT. Pressure tested DCI frame on 18 3/4"" Subsea well head to 3000 psi as per Vetco procedure.
10:45
11:15
1246
drilling -- casing
ok
Re-orientated DCI frame on 18 3/4"" Subsea well head.
11:15
11:45
1246
drilling -- casing
ok
Dismantled scaffolding below cellar deck, to be able to run DCI frame through.
11:45
12:30
1262
drilling -- casing
ok
Picked up 2 jnt HWDP from cantilever and RIH with landing string.
12:30
13:00
1262
drilling -- casing
ok
Problem with HTS software. Investigated same
13:00
14:15
1324
drilling -- casing
ok
RIH w/ landing string F/1262m T/1324m. Took up/down weight 230/190 MT prior to land 18 3/4"" Subsea well head.
14:15
14:30
1324
drilling -- casing
ok
Orientated DCI frame on 18 3/4"" Subsea well head using the ROV.
14:30
14:45
1357
drilling -- casing
ok
Landed off 18 3/4"" Subsea well head and took 25 MT overpull. Kept 3 MT overpull on landing string.
14:45
15:45
1357
drilling -- casing
ok
Held tool box talk prior to pick up cmt head. Picked up cmt head and made up same.
15:45
16:30
1357
drilling -- casing
ok
Held tool box talk prior to pick up and make up cmt hose. Picked up cmt hose and made up same.
16:30
17:45
1357
drilling -- casing
ok
Held tool box talk prior to perform cmt job. Simultaneously established circulation w/ SW picked up rate in steps F/1340 lpm T/2300 lpm.
17:45
22:30
1357
drilling -- casing
ok
Mixed and performed cmt job.
Pumped : 238.5 m³ 1.56 SG lead slurry at 900 - 1100 lpm, 25 - 35 bars pump pressure.
20 m³ 1.92 SG tail slurry at 800 - 1000 lpm, 20 - 30 bars pump pressure.
22:30
00:00
1357
drilling -- casing
ok
Released dart, chased dart with SW at 3000 lpm, FCP 56 bars. At 9370 stks bumped plug increased pressure to 96 bars. 96,7 % pump efficienc
y.",3123,True,652
3259,equipment_failure,,0,False,652
3260,drilling_fluid,"Sample Time
03:00
20:30
Sample Point
Reserve pit
Reserve pit
Sample Depth mMD
1369
-999.99
Fluid Type
HPWBM
HPWBM
Fluid Density (g/cm3)
1.35
1.35
Funnel Visc (s)
-999.99
-999.99
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
-999.99
41
Yield point (Pa)
-999.99
16.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment
Casing Liner Tubing
Start Time
17:00
End Time
18:30
Type of Pipe
Casing
Casing Type
Top
Outside diameter (in)
20
Inside diameter (in)
18.73
Weight (lbm/ft)
133
Grade
N-80
Connection
AntaresER
Length (m)
1212
Top mMD
145
Bottom mMD
1357
Description
26"" Motor BHA
Comment",860,True,652
3261,summary_activities_24h,Completed L/O of CSG landing string and CART. Prepared for running HPDR. Ran in with TBC and stress jnt. Function tested Tie Back Connector,172,True,653
3262,summary_planned_24h,"Continued run with HPDR and connect up to 18 3/4"" Subsea well head",107,True,653
3263,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
00:30
1357
drilling -- casing
ok
Bled off pressure and checked for backflow to Halliburton cement unit, 1.2 m³ bled back. Bled off pressure in landing string.
00:30
01:00
1357
drilling -- casing
ok
Held tool box talk prior to R/D cmt hose. R/D same cmt hose and control lines for operating the cmt head.
01:00
01:30
1357
drilling -- casing
ok
Set down 2 MT on CART and marked DP on drill floor. Turned string 5 right hand turn and released CART. Pulled 1.5m above 18 3/4"" Subsea well head.
01:30
02:30
130
drilling -- casing
ok
Washed 18 3/4"" Subsea well head area with SW at 5000 lpm, using the landing string as washing tool. Inspected 18 3/4"" Subsea well head, found both pad eyes vi
sible.
02:30
03:45
130
drilling -- casing
ok
Held tool box talk prior to L/D cmt head, L/D cmt head.
03:45
04:15
130
drilling -- casing
ok
Dropped two Halliburton sponge balls and flush string using seawater at maximum rate.
04:15
06:00
0
drilling -- casing
ok
Pull out of water w/ landing string and CART. Measured landing string.
06:00
07:45
0
drilling -- casing
ok
Continued L/O landing string. Held tool box talk with day shift prior to L/O CART. L/O 18 3/4"" CART. B/O subs from FAC tool and L/O same.
07:45
08:15
0
drilling -- trip
ok
Cleared rig floor and excess equipment in preparation for L/O 26"" BHA.
08:15
09:30
0
drilling -- trip
ok
Held tool box talk prior to L/O 26"" BHA. L/O 26"" bit and MWD power puls. Broke dog collar links.
09:30
10:00
0
interruption -- maintain
ok
Replaced broken dog collar links.
10:00
12:00
0
drilling -- trip
ok
Continued L/O remaining 26"" BHA.
12:00
12:30
0
drilling -- bop/wellhead
equipment
ok
Cleared and tidied rig floor prior to run HPDR.
12:30
17:00
0
drilling -- bop/wellhead
equipment
ok
R/U for HPDR, placed tension ring around F-12 on centralizer deck, rigged up and tested hydraulic spider, installed riser supports to HTS, installed guide lines in mo
onpool for HPDR and removed hatches on top level of platform.
17:00
18:00
0
drilling -- bop/wellhead
equipment
ok
Held a detailed pre-job safety meeting, regarding picking up and running of the HPDR.
18:00
19:30
0
drilling -- bop/wellhead
equipment
ok
Built scaffolding barriers around all open well bay areas on each working level on the platform.
19:30
20:00
0
drilling -- bop/wellhead
equipment
ok
Held tool box talk with night shift prior to run HPDR.
20:00
00:00
0
drilling -- bop/wellhead
equipment
ok
Prepared and picked up Tie Back Connector and stress jnt. Made up Tie Back Connector and stress jnt.",2656,True,653
3264,equipment_failure,"Start time
Start time
Depth mMD
Depth mMD
Depth mTVD
Depth mTVD
Sub Equip - Syst Class
Sub Equip - Syst Class
Operation Downtime (min)
Operation Downtime (min)
Equipment Repaired
Equipment Repaired
Remark
Remark
00:00
1045
pipe handling equ syst -- other
0
00:00
-",294,True,653
3265,drilling_fluid,"Sample Time
20:30
Sample Point
Reserve pit
Sample Depth mMD
1369
Fluid Type
HPWBM
Fluid Density (g/cm3)
1.35
Funnel Visc (s)
-999.99
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
41
Yield point (Pa)
16.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",529,True,653
3266,summary_activities_24h,Made up and ran with HPDR and TBC. Attempted to land Riser. VX ring came off. Installed new VX ring. To much movement to be able to land the TBC.,178,True,654
3267,summary_planned_24h,"Land TBC. R/U surface drilling BOP, and prepare for 17½"" hole section.",111,True,654
3268,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
04:15
0
drilling -- bop/wellhead equip
ment
ok
Made up Fairing (anti collision protection) and run with HPDR to next flange connection. Made up third connection of HPDR.
04:15
06:00
0
drilling -- bop/wellhead equip
ment
ok
Function tested Tie Back Connector
06:00
08:45
0
drilling -- bop/wellhead equip
ment
ok
Attached guide wire clamp above Tie Back Connector.
08:45
13:45
0
drilling -- bop/wellhead equip
ment
ok
Continued run in with HPDR. Held tool box talk with day shift prior to pick up HPDR double ""B"". Picked up and made up same. ROV latched on both gu
ide wires to template.
13:45
14:00
0
interruption -- wait
ok
Waited on crane, due to helicopter crew change.
14:00
19:00
0
drilling -- bop/wellhead equip
ment
ok
Picked up and ran in with HPDR ""B"". Simultaneously prepared tools and equipment for installation of centralizers, tension ring and cylinders.
19:00
20:00
0
drilling -- bop/wellhead equip
ment
ok
Made up tension jnt and fairings.
20:00
20:45
0
drilling -- bop/wellhead equip
ment
ok
Held tool box talk prior to pick up BOP jnt with Claxton tool installed. Picked up BOP jnt with Claxton tool and parked in 5½"" elevators.
20:45
21:45
0
drilling -- bop/wellhead equip
ment
ok
Buildt scaffolding in Moon pool to get access for installation of BOP.
21:45
00:00
0
drilling -- bop/wellhead equip
ment
ok
Made up BOP jnt with Claxton tool.",1507,True,654
3269,equipment_failure,,0,False,654
3270,drilling_fluid,"Sample Time
14:00
16:00
21:00
Sample Point
Reserve pit
Reserve pit
Reserve pit
Sample Depth mMD
1369
1369
1369
Fluid Type
HPWBM
HPWBM
HPWBM
Fluid Density (g/cm3)
1.35
1.35
1.35
Funnel Visc (s)
-999.99
-999.99
-999.99
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
39
37
38
Yield point (Pa)
12.5
10.5
17.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",629,True,654
3271,summary_activities_24h,"Landed HPDR and leak tested same 20/195 bar 5/10 mins. Installed centralisers, tension ring, cylinders and boat collison stool. Applied tension of 80 MT to the cylinders. Started to nipple up BOP.",229,True,655
3272,summary_planned_24h,"Complete nippling up BOP and diverter. RIH w/ nominal seat protector. M/U and run in with 17½"" BHA. Drill out 20"" shoe. Perform XLOT.",174,True,655
3273,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
02:15
0
drilling --
bop/wellhead equipme
nt
ok
Held tool box talk prior to remove Spider slips and installation of master bushing. Commenced removal of Spider slips and installed master bushing
02:15
02:45
0
drilling --
bop/wellhead equipme
nt
ok
Picked one 5½"" DP stds and made up same to Claxton tool.. Simultaneously laid out Spider slips from rig floor.
02:45
03:00
0
drilling --
bop/wellhead equipme
nt
ok
Removed 18 3/4"" Subsea well head protection cover and verified BX ring to be in correct position.
03:00
03:45
0
drilling --
bop/wellhead equipme
nt
ok
Ran to ½ m above 18 3/4"" Subsea well head, came down 10 cm at the time to just above the VX seal ring. Attempted to land TBC, when TBC was pushed aside due to
current, VX ring came off.
03:45
05:15
0
drilling --
bop/wellhead equipme
nt
ok
ROV came to surface and picked up new VX ring. Installed the new VX ring on wellhead.
05:15
06:00
0
drilling --
bop/wellhead equipme
nt
ok
Ran in with TBC and HPDR to +/- 5 cm above VX ring to much movement of the TBC to be able to land off on to 18 3/4"" Subsea well head. Secured riser in Moon Pool
area to see if any change in movement.
06:00
07:00
0
drilling --
bop/wellhead equipme
nt
ok
Awaited for TBC to be stable prior to land same.
07:00
09:00
0
drilling --
bop/wellhead equipme
nt
ok
Held tool box talk prior to move guide wires to slots F-4 & F-6. Prepared and moved guide wires to slots F-4 & F-6, to assist in stabbing the TBC. Meanwhile cleared aft
set back area to be ready for picking up 5½"" DP.
09:00
09:30
0
drilling --
bop/wellhead equipme
nt
ok
Stabbed TBC and released centralizing slings in Moon pool area. Commenced to land riser as per Vetco procedure, set down 20 MT.
09:30
12:15
0
drilling --
bop/wellhead equipme
nt
ok
Launched Vetco hot stab and ran same to TBC. Latch on with ROV and locked H4-MUSL connector as per Vetco procedure. Pressured up in stages to 206 bars. Mean
wihile picked up 5½"" DP from pipe deck.
12:15
13:00
0
drilling --
bop/wellhead equipme
nt
ok
Applied 10 MT overpull on riser to confirm H4-MUSL connector. Filled riser with SW. Lost overpull due to filling up w/ SW and adjusted for same. Completed filling up ris
er with SW. Measured distance from RBK to Bottom of Claxton tool to 10.925 m.
13:00
14:00
0
drilling --
bop/wellhead equipme
nt
ok
Installed 1502 Veco blind plug on Claxton tool and lined up to cmt unit to pump through TDS. Performed integrity test of the 20"" casing and riser to 20/195 bars 5/10 min
s. Bled down in stages.
14:00
14:30
0
drilling --
bop/wellhead equipme
nt
ok
Held pre-job meeting prior to installing centralisers, tension ring and cylinders. Meanwhile retrieved hot stab on TBC and replaced with dummy. Retrieved guide wires fr
om template.
14:30
17:45
0
drilling --
bop/wellhead equipme
nt
ok
Installed centralisers and boat collison stool.
17:45
23:45
0
drilling --
bop/wellhead equipme
nt
ok
Installed tension ring and cylinders. Applied tension of 80 MT to the cylinders.
23:45
00:00
0
drilling --
bop/wellhead equipme
nt
ok
Held tool box talk prior to disconnect Claxton tool",3223,True,655
